11.7;96
4.7;79.5
4.3;81
8.3;88.7
9.7;86.6
11.6;69.6
6.4;83
7.2;83.7
8.3;85.5
8.3;79
19.7;87.5
8.3;75.9
5.7;80.4
9.8;88.8
5.7;77.8
6.4;83
14.7;76
14.7;87.7
9.8;97.9
8.3;78.8
8.3;80.3
8.3;82.8
14.7;92.7
5.7;86.1
8.3;88.7
8.3;86.2
9.7;87.3
11.7;82.2
8.3;78.2
11.8;84.1
7.3;91.3
9.7;82.4
6.4;81.9
9.7;81.4
6.2;71.9
11.7;84.7
29.7;66.4
9.7;78.3
11.7;84.1
8.2;75.7
11.8;85
19.6;78.7
6.3;85.4
