LANE_02;75.9;19.6
LANE_03;75.5;14.5
LANE_04;77.1;59.6
LANE_06;86.7;14.7
LANE_07;87.3;8.2
LANE_08;91;9.7
LANE_09;82.7;19.7
LANE_10;91.8;29.8
LANE_02;76.5;59.7
LANE_03;75.3;29.7
LANE_04;86.9;29.7
LANE_05;83;14.7
LANE_06;74.9;29.7
LANE_07;97.9;6.4
LANE_08;90.3;29.7
LANE_09;104.1;29.8
LANE_02;84.9;59.7
LANE_03;91.1;14.7
LANE_04;87.4;14.8
LANE_05;93.4;19.7
LANE_06;93.7;19.7
LANE_07;95.3;11.7
LANE_08;88.6;9.7
LANE_09;91.1;14.7
LANE_10;81.4;59.8
LANE_02;57.1;29.5
LANE_03;95.7;19.7
LANE_04;87.4;29.8
LANE_05;95.1;19.7
LANE_06;99.9;11.8
LANE_07;88.5;14.7
LANE_08;86.9;11.7
LANE_09;86.3;11.7
LANE_10;90.1;59.8
LANE_02;86.1;59.7
LANE_03;80.4;11.7
LANE_04;84.9;29.7
LANE_05;82.7;19.7
LANE_06;88.5;14.7
LANE_07;93;11.7
LANE_08;102.7;11.8
LANE_02;58.7;19.5
LANE_03;79.2;9.7
LANE_04;92.3;8.3
LANE_05;84.1;19.6
LANE_06;104;29.8
LANE_07;84.2;7.2
LANE_08;95.1;9.8
LANE_09;83.4;11.7
LANE_10;117.2;29.8
LANE_02;24.7;57.7
LANE_03;98.7;14.8
LANE_04;95.2;29.8
LANE_05;72;19.7
LANE_06;86.5;29.7
LANE_07;108.5;14.7
LANE_08;83.5;19.7
LANE_09;100;14.8
LANE_02;59.6;19.6
LANE_03;94.1;59.8
LANE_04;96.1;29.8
LANE_05;73.4;59.8
LANE_06;91;14.7
LANE_07;83;11.7
LANE_08;93.3;11.7
LANE_09;81.8;9.7
LANE_10;103.5;29.8
LANE_02;74.8;29.7
LANE_03;76.5;14.7
LANE_04;92.4;19.8
LANE_05;86.8;9.7
LANE_06;92.3;5.7
LANE_07;90.4;14.7
LANE_08;91.8;9.8
LANE_09;84.4;19.7
LANE_10;118.2;29.9
LANE_03;80;19.7
LANE_04;71.9;29.5
LANE_05;86.8;59.8
LANE_06;99.3;8.2
LANE_07;92.7;11.7
LANE_08;96.1;19.7
LANE_09;97;8.3
LANE_02;69.6;14.7
LANE_03;90;19.7
LANE_04;91.9;59.8
LANE_05;82.5;14.7
LANE_06;96.2;19.8
LANE_07;86.8;59.7
LANE_08;94.8;29.7
LANE_09;98.3;19.8
LANE_10;106;59.8
LANE_02;64.2;19.7
LANE_03;70.7;14.6
LANE_04;97.1;19.8
LANE_05;86.5;14.8
LANE_07;84.5;14.7
LANE_08;97.8;11.8
LANE_09;101.4;19.8
LANE_02;33.1;29.2
LANE_03;83.4;9.7
LANE_05;117.1;59.8
LANE_06;99.7;29.8
LANE_07;96.7;59.8
LANE_08;85.2;19.7
LANE_09;94.2;14.7
LANE_10;108.2;59.9
LANE_01;18.7;28.9
LANE_03;103.5;29.8
LANE_04;88.9;14.7
LANE_05;85.9;19.7
LANE_06;74.9;59.7
LANE_07;83.2;11.7
LANE_08;95.1;9.8
LANE_09;97.2;8.3
LANE_10;99;19.8
LANE_01;27.1;57
LANE_02;72.9;59.7
LANE_03;70.7;59.6
LANE_04;95.5;19.8
LANE_05;88.8;29.8
LANE_06;77.5;29.7
LANE_07;91.9;9.7
LANE_08;93.1;59.8
LANE_09;87.4;19.8
LANE_10;86.3;59.8
LANE_02;71.5;14.7
LANE_03;87.1;9.7
LANE_04;89.6;14.7
LANE_05;91.4;7.2
LANE_06;98.6;59.8
LANE_07;80;19.7
LANE_08;80.1;59.7
LANE_09;89.4;19.7
LANE_02;53.6;19
LANE_03;84.3;8.3
LANE_04;95.3;14.8
LANE_05;89.6;8.3
LANE_06;111.8;19.8
LANE_07;89;8.3
LANE_08;92.7;14.7
LANE_09;91.3;9.7
LANE_02;58.3;29.5
LANE_03;80.1;14.7
LANE_04;88.4;59.8
LANE_05;88.9;29.8
LANE_06;87.7;29.7
LANE_07;94.4;19.7
LANE_08;84.1;11.7
LANE_09;89.2;14.8
LANE_10;95.7;59.8
LANE_02;46.3;29
LANE_03;78.6;14.7
LANE_04;100.1;19.8
LANE_05;80.4;9.7
LANE_06;82.8;19.8
LANE_07;85.4;19.7
LANE_08;94.5;19.8
LANE_09;91.5;19.7
LANE_10;103.8;59.9
LANE_02;31.3;58.5
LANE_03;88.1;19.7
LANE_04;86.8;29.8
LANE_06;89.2;14.7
LANE_07;92.4;7.2
LANE_08;90.9;9.8
LANE_09;87.3;9.8
LANE_10;104.3;29.8
LANE_02;70.4;14.6
LANE_03;83.8;14.7
LANE_04;77.1;14.7
LANE_05;73.9;19.7
LANE_06;99;19.8
LANE_07;94.8;59.8
LANE_08;94.9;59.8
LANE_09;87.6;14.8
LANE_02;83.1;29.7
LANE_03;82.5;8.3
LANE_04;88.2;19.7
LANE_05;89.3;9.8
LANE_06;87.5;59.7
LANE_07;97.5;19.7
LANE_08;89.9;8.3
LANE_09;90.8;8.3
LANE_10;115.9;29.8
LANE_02;58.8;19.2
LANE_03;77;11.8
LANE_04;81;9.7
LANE_05;104.6;59.8
LANE_06;99.2;19.7
LANE_07;90.5;11.8
LANE_08;86.7;14.7
LANE_09;94.3;14.8
LANE_10;127.5;59.8
LANE_02;70.8;14.4
LANE_03;83.6;14.7
LANE_04;84.6;11.7
LANE_05;67.1;19.6
LANE_06;84.1;6.3
LANE_07;91.7;29.7
LANE_08;91.6;11.7
LANE_09;92.1;8.3
LANE_01;27.1;58.8
LANE_02;62;19.6
LANE_03;87.2;9.7
LANE_04;94;59.8
LANE_05;84.4;14.6
LANE_06;84.6;14.7
LANE_07;94.5;9.7
LANE_08;88.1;29.7
LANE_09;91.4;11.7
LANE_10;107.5;29.9
LANE_02;81.5;8.3
LANE_03;76.9;19.3
LANE_04;90.3;14.8
LANE_05;80.4;59.7
LANE_06;94.5;19.7
LANE_07;99.2;8.3
LANE_08;98.2;6.4
LANE_09;95.6;9.8
LANE_10;111.1;29.8
LANE_02;83.3;59.7
LANE_03;68.7;29.7
LANE_04;77.2;29.8
LANE_05;81.9;8.3
LANE_06;101.3;19.7
LANE_07;87.8;11.7
LANE_08;93.9;14.7
LANE_09;96.3;9.8
LANE_01;27.1;59
LANE_02;77.8;19.5
LANE_03;73.4;7.1
LANE_04;84.3;19.7
LANE_05;91.5;14.7
LANE_06;81.2;19.7
LANE_07;87.6;11.6
LANE_08;86.4;5.7
LANE_09;85.1;7.1
LANE_10;101.3;59.8
LANE_02;72.7;59.6
LANE_03;82.1;9.7
LANE_04;94.6;19.8
LANE_05;90.7;19.7
LANE_06;97.4;14.8
LANE_07;88;9.6
LANE_08;89.6;14.8
LANE_09;80.9;29.6
LANE_10;105.7;59.8
LANE_02;66.7;59.7
LANE_03;67.5;19.5
LANE_04;76.2;59.7
LANE_05;85.6;14.7
LANE_06;84.9;19.7
LANE_07;82.8;6.4
LANE_08;83.7;8.3
LANE_09;90.3;7.2
LANE_10;109.5;59.8
LANE_02;67.6;6.3
LANE_03;73.3;8.3
LANE_04;85;8.3
LANE_05;105.8;29.7
LANE_06;99.2;11.8
LANE_07;99.3;14.7
LANE_08;87.7;9.7
LANE_09;98.3;14.7
LANE_02;66.7;14.6
LANE_03;93.6;19.7
LANE_04;88.6;19.8
LANE_05;81.3;11.7
LANE_06;103.1;19.8
LANE_07;95.2;14.7
LANE_08;88.1;6.4
LANE_09;96.2;4.8
LANE_10;92.2;19.8
LANE_02;62.7;14.6
LANE_03;75.2;9.5
LANE_04;74.2;59.6
LANE_05;77.6;29.6
LANE_06;87.2;14.7
LANE_07;96.6;7.2
LANE_08;106;11.8
LANE_09;95.1;11.8
LANE_02;31.9;58.5
LANE_03;83.9;11.7
LANE_04;84.7;19.8
LANE_05;85.5;7.2
LANE_06;91.7;11.7
LANE_07;89.3;9.7
LANE_08;93.4;4.8
LANE_09;87.2;7.3
LANE_10;95;19.8
LANE_02;69.6;14.7
LANE_03;82.3;19.7
LANE_04;83.7;14.7
LANE_05;83.2;11.7
LANE_06;95.2;14.7
LANE_07;85.5;7.2
LANE_08;89.2;11.7
LANE_09;114.4;19.8
LANE_10;101.6;9.8
LANE_02;70.2;9.6
LANE_03;84;19.7
LANE_04;84.6;14.7
LANE_05;82.4;9.7
LANE_06;92.7;11.7
LANE_07;93.7;9.7
LANE_08;86.1;8.3
LANE_09;88.6;14.7
LANE_10;105.8;14.8
LANE_02;58.3;14.3
LANE_03;70.2;19.6
LANE_04;92.7;29.8
LANE_05;96.4;11.7
LANE_06;80.1;11.7
LANE_07;91;19.7
LANE_08;100.8;9.7
LANE_09;95.8;7.2
LANE_10;111.1;19.8
LANE_02;60.1;11.5
LANE_03;77.6;8.3
LANE_04;94.6;19.8
LANE_05;96.4;59.7
LANE_06;78.9;29.5
LANE_07;92.3;7.2
LANE_08;92.4;14.6
LANE_09;86.9;4
LANE_10;88.1;59.8
LANE_02;73.6;19.7
LANE_03;83.3;14.7
LANE_04;83.3;14.8
LANE_05;105.1;29.8
LANE_06;89.9;29.7
LANE_07;81.1;11.7
LANE_08;94.5;19.8
LANE_09;88.5;8.3
LANE_10;100.3;59.7
LANE_02;29.5;18.2
LANE_03;71.2;11.4
LANE_04;69.4;14.6
LANE_05;75.7;19.7
LANE_06;84.5;7.2
LANE_07;95.1;8.3
LANE_08;88.5;8.3
LANE_09;89.3;4.7
LANE_10;105.7;11.8
LANE_02;73;11.7
LANE_03;72.7;9.7
LANE_04;88.7;11.8
LANE_05;78.2;19.7
LANE_06;89.3;7.2
LANE_07;88.3;7.2
LANE_08;80.3;9.7
LANE_09;78.2;11.7
LANE_10;102.9;9.8
LANE_02;96.6;59.8
LANE_03;77;8.3
LANE_04;93.7;11.8
LANE_05;81.3;19.7
LANE_06;84.3;5.2
LANE_07;91.9;7.2
LANE_08;103.1;29.8
LANE_09;89.9;4.8
LANE_10;103.3;14.8
LANE_02;62.9;9.6
LANE_03;82.4;8.3
LANE_04;79.6;29.7
LANE_05;81.2;59.8
LANE_06;91;9.7
LANE_07;95.5;6.4
LANE_08;93.4;14.8
LANE_09;93.2;9.8
LANE_10;88.9;59.8
LANE_02;69.5;8
LANE_03;91.6;19.8
LANE_04;92.9;14.8
LANE_05;76.3;29.7
LANE_06;102.3;14.8
LANE_07;95.1;6.4
LANE_08;83.9;7.2
LANE_09;104;6.4
LANE_02;45.8;19.1
LANE_03;83.9;14.7
LANE_04;87.8;29.7
LANE_05;83.5;19.8
LANE_06;89.9;11.7
LANE_07;90.4;8.3
LANE_08;85.9;8.3
LANE_09;86;5.7
LANE_10;103.8;19.8
LANE_02;63.8;14.4
LANE_03;86.8;5.7
LANE_04;79.3;11.7
LANE_05;89.2;9.8
LANE_06;93.4;19.7
LANE_07;96.2;7.2
LANE_08;91.4;5.7
LANE_09;88.8;9.7
LANE_10;101.5;19.9
LANE_02;57.4;14.7
LANE_03;76.3;8.3
LANE_04;82.4;59.8
LANE_05;77.3;14.7
LANE_06;83.6;8.3
LANE_07;92.8;7.2
LANE_08;79.8;11.7
LANE_09;89.5;11.7
LANE_02;71.8;9.6
LANE_03;84.5;11.7
LANE_04;90.6;14.7
LANE_05;89.5;6.4
LANE_06;92.2;8.3
LANE_07;99.5;7.2
LANE_08;87.4;8.3
LANE_09;93.6;6.4
LANE_10;102.6;11.8
LANE_02;84.1;14.7
LANE_03;87.3;19.7
LANE_04;82.9;14.7
LANE_05;96.4;59.8
LANE_07;90.3;14.7
LANE_08;85.3;11.7
LANE_09;90;7.2
LANE_10;110;19.8
LANE_02;61.6;9.6
LANE_03;86.4;7.2
LANE_04;92.6;19.8
LANE_05;88.1;19.7
LANE_06;94.8;9.7
LANE_07;96.5;6.4
LANE_08;91.6;9.7
LANE_09;91.3;6.4
LANE_10;98;11.8
LANE_02;74.3;14.7
LANE_03;75.7;14.6
LANE_04;85.1;29.7
LANE_05;81.6;14.7
LANE_06;90.6;6.4
LANE_07;90.4;5.7
LANE_08;84.3;6.3
LANE_09;85.3;5.7
LANE_02;73.6;11.7
LANE_03;80.6;9.7
LANE_04;87.5;29.8
LANE_05;85.6;11.7
LANE_06;91.7;9.7
LANE_07;101.7;11.7
LANE_08;86.1;8.3
LANE_09;93.8;7.3
LANE_10;92.6;29.9
LANE_02;52.1;18.8
LANE_03;78.5;5.7
LANE_04;84.9;14.7
LANE_05;83.8;19.7
LANE_06;90.4;8.3
LANE_07;83.8;9.6
LANE_08;92;9.7
LANE_09;89.2;6.4
LANE_10;96.3;29.7
LANE_02;78.6;14.7
LANE_03;71;8.2
LANE_04;104.6;19.8
LANE_05;76.1;14.5
LANE_06;91.5;7.2
LANE_07;90.4;5.2
LANE_08;85.1;9.7
LANE_09;97.4;6.4
LANE_10;94.4;29.8
LANE_02;62.2;9.6
LANE_03;80;7.2
LANE_04;77.5;19.7
LANE_05;82.6;9.7
LANE_06;91.8;11.7
LANE_07;92.3;8.3
LANE_08;93.4;7.3
LANE_09;88.2;4.7
LANE_10;101.5;19.8
LANE_02;76;8.2
LANE_03;67.1;6.2
LANE_04;92.9;14.8
LANE_05;87.3;8.3
LANE_06;91.7;14.8
LANE_07;92.1;7.2
LANE_08;84.1;14.7
LANE_09;97.2;6.4
LANE_10;106.3;19.8
LANE_02;64.1;14.6
LANE_03;75.1;9.6
LANE_04;84.8;6.4
LANE_05;88;11.8
LANE_06;90.9;9.7
LANE_07;85.2;5.1
LANE_08;86.8;9.7
LANE_09;88.5;9.7
LANE_10;113.7;29.8
LANE_01;27.1;59.3
LANE_02;55.8;18.7
LANE_03;76.3;5.7
LANE_04;87.7;11.8
LANE_05;74.7;19.7
LANE_06;85.8;6.4
LANE_07;88.7;8.3
LANE_08;100.2;11.7
LANE_09;99.8;6.4
LANE_10;108.1;11.8
LANE_02;64.8;11.4
LANE_03;79.6;9.7
LANE_04;92.6;11.8
LANE_05;81.2;8.3
LANE_06;97.2;7.2
LANE_07;89.5;4.7
LANE_08;100.7;11.8
LANE_09;93;7.3
LANE_10;102.5;19.9
LANE_02;64.8;14.6
LANE_03;86.5;14.7
LANE_04;83.2;14.6
LANE_05;91.6;9.7
LANE_06;86;7.2
LANE_07;92.7;5.2
LANE_08;85;4.7
LANE_09;94.1;4.8
LANE_10;102.1;11.8
LANE_02;58.5;14.2
LANE_03;77.1;7.1
LANE_04;79.7;11.7
LANE_05;98.6;19.7
LANE_06;95.2;19.8
LANE_07;95;9.7
LANE_08;88.7;11.8
LANE_09;90.8;9.7
LANE_10;99.2;14.8
LANE_02;59.4;9.3
LANE_03;73.8;11.7
LANE_04;92.8;14.8
LANE_05;71.9;14.5
LANE_06;82.6;8.3
LANE_07;85.4;4
LANE_08;96;5.8
LANE_09;86.9;6.4
LANE_10;110.3;14.8
LANE_02;64.5;11.5
LANE_03;79.8;8.3
LANE_04;96.3;19.7
LANE_05;77.3;6.3
LANE_06;88.4;5.7
LANE_07;86.1;7.2
LANE_08;85.9;8.3
LANE_09;83.5;4.3
LANE_10;109.2;7.3
LANE_02;68.3;8.2
LANE_03;75.5;5.7
LANE_04;83.9;14.7
LANE_05;84.2;8.2
LANE_06;86.1;6.4
LANE_07;82.3;8.2
LANE_08;82.4;5.7
LANE_09;87.3;4.7
LANE_10;92.5;29.9
LANE_01;27.1;59.2
LANE_02;57.7;19.2
LANE_03;88.3;8.3
LANE_04;83.8;11.7
LANE_05;77.5;8
LANE_06;86.5;6.4
LANE_07;94.1;5.2
LANE_08;84;4.8
LANE_09;94.6;6.4
LANE_10;98.2;19.8
LANE_01;26.1;19.2
LANE_02;63.4;9.5
LANE_03;75.3;11.6
LANE_04;89.7;11.8
LANE_05;73.8;14.5
LANE_06;88.4;9.7
LANE_07;98.5;19.7
LANE_08;98.2;4.8
LANE_09;95.8;7.3
LANE_10;99.2;19.8
LANE_02;82.9;8.3
LANE_03;84.2;6.4
LANE_04;92.1;8.3
LANE_05;88.8;14.8
LANE_06;91.2;8.3
LANE_07;91.3;4.7
LANE_08;98.5;19.8
LANE_09;87.6;5.2
LANE_10;104.8;8.4
LANE_02;64.8;7
LANE_03;74.9;7.2
LANE_04;86.5;5.7
LANE_05;77.6;8.1
LANE_06;88.2;11.7
LANE_07;99.7;7.2
LANE_08;92.4;9.8
LANE_09;95;8.3
LANE_10;94.3;14.8
LANE_02;65.2;8.1
LANE_03;77;11.7
LANE_04;87.7;29.7
LANE_05;81.9;7.2
LANE_06;93.6;8.3
LANE_07;89.9;3.5
LANE_08;84.7;9.7
LANE_09;93.3;6.4
LANE_10;101.8;9.8
LANE_01;48.8;59.4
LANE_02;62.5;14.6
LANE_03;74.9;29.7
LANE_04;84.1;14.7
LANE_05;80.8;14.7
LANE_06;101.6;14.8
LANE_07;89.9;5.2
LANE_08;91.9;14.7
LANE_09;97.6;11.8
LANE_10;119.9;14.8
LANE_02;58.3;11.1
LANE_03;73.8;5.1
LANE_04;83.2;5.7
LANE_05;75.4;7.1
LANE_06;90.4;5.7
LANE_07;89.6;5.7
LANE_08;92;8.3
LANE_09;93;14.7
LANE_10;118.7;11.8
LANE_02;68.4;9.5
LANE_03;81.2;9.7
LANE_04;92.5;11.7
LANE_05;74.8;6.2
LANE_06;91.6;19.7
LANE_07;95.8;9.7
LANE_08;95.3;5.2
LANE_09;89.7;9.8
LANE_10;114.3;14.8
LANE_02;64.9;6.8
LANE_03;72.9;3.2
LANE_04;92.6;14.8
LANE_05;76.1;29.7
LANE_06;90.7;3.1
LANE_07;86.9;3.7
LANE_08;81.9;7.2
LANE_09;87.1;8.3
LANE_10;119.4;9.8
LANE_02;56.6;9.2
LANE_03;65.2;11.6
LANE_04;80.7;11.7
LANE_05;82.3;9.8
LANE_06;97.1;7.2
LANE_07;94.8;5.7
LANE_08;89.2;11.7
LANE_09;88.2;8.3
LANE_10;105.3;14.8
LANE_02;52;7.8
LANE_03;68.6;5.6
LANE_04;74.2;9.6
LANE_05;81.2;8.3
LANE_06;95.3;8.3
LANE_07;87.9;3.7
LANE_08;85.9;5.7
LANE_09;86.8;7.2
LANE_10;95.2;11.8
LANE_02;62.4;5.5
LANE_03;78.1;6.4
LANE_04;85.7;9.7
LANE_05;86.6;8.3
LANE_06;96.2;9.8
LANE_07;91.9;8.3
LANE_08;95.9;11.8
LANE_09;94.3;4.8
LANE_10;129;29.8
LANE_02;59.8;9.3
LANE_03;71.5;8.1
LANE_04;80.5;14.7
LANE_05;98.3;9.7
LANE_06;97.9;19.8
LANE_07;94.3;4
LANE_08;88.9;4.3
LANE_09;87.2;4
LANE_10;113.1;14.8
LANE_02;73.2;5.7
LANE_03;68.5;5.1
LANE_04;77.9;11.7
LANE_05;72.6;9.6
LANE_06;83.4;5.7
LANE_07;95.2;5.7
LANE_08;97.4;14.8
LANE_09;90.8;6.4
LANE_10;90.4;29.8
LANE_02;54.6;6.7
LANE_03;81.4;8.3
LANE_04;80.8;29.6
LANE_05;81.8;5.2
LANE_06;92.8;4.7
LANE_07;85.1;4.7
LANE_08;85.3;3.7
LANE_09;86.5;4.4
LANE_10;97.5;11.8
LANE_02;49;7.9
LANE_03;69.9;4.3
LANE_04;75.4;9.7
LANE_05;68.8;59.6
LANE_06;84.2;4.3
LANE_07;85.9;3.9
LANE_08;87;11.7
LANE_09;84.1;6.4
LANE_10;112.9;29.8
LANE_02;70.1;7.1
LANE_03;73.8;4.2
LANE_04;83.8;9.7
LANE_05;89.5;29.6
LANE_06;83.1;4.7
LANE_07;83.2;5.7
LANE_08;89.9;5.7
LANE_09;88.2;5.7
LANE_10;107.6;8.4
LANE_02;64.7;14.6
LANE_03;80.6;8.2
LANE_04;78.7;19.7
LANE_05;78.3;11.7
LANE_06;99.9;8.3
LANE_07;87.2;7.2
LANE_08;83.2;8.3
LANE_09;90.2;5.7
LANE_10;121.1;14.8
LANE_01;25.9;58
LANE_02;62;7
LANE_03;76.5;4.7
LANE_04;83.5;11.7
LANE_05;73.2;9.5
LANE_06;76.2;5.1
LANE_07;82.1;5.1
LANE_08;87.2;4.8
LANE_09;84.4;5.7
LANE_10;100.1;8.4
LANE_02;64.7;6.3
LANE_03;73.3;3.6
LANE_04;86.5;7.3
LANE_05;86.2;5.7
LANE_06;86.9;4.4
LANE_07;86.1;7.2
LANE_08;79.3;8.3
LANE_09;84.4;6.4
LANE_10;112.5;59.8
LANE_02;67.2;9.5
LANE_03;76.3;9.7
LANE_04;77.3;8.3
LANE_05;84;5.2
LANE_06;87.7;5.7
LANE_07;88;4.7
LANE_08;88.2;8.3
LANE_09;82.9;4.7
LANE_10;111.2;14.8
LANE_02;67.3;9.6
LANE_03;80;7.2
LANE_04;80.1;8.3
LANE_05;81;8.2
LANE_06;92.9;6.4
LANE_07;90.6;4.7
LANE_08;90.9;11.8
LANE_09;89.2;4.3
LANE_10;97.4;9.8
LANE_02;50.7;19.2
LANE_03;75.8;9.7
LANE_04;85.7;9.7
LANE_05;86.3;11.7
LANE_06;92.2;11.7
LANE_07;101.9;9.7
LANE_08;96.1;8.3
LANE_09;85.8;6.4
LANE_10;106.1;11.8
LANE_02;46.1;9
LANE_03;69;6.2
LANE_04;88.5;9.7
LANE_05;79.5;8.2
LANE_06;87.4;4.7
LANE_07;87.9;4.7
LANE_08;86.6;5.2
LANE_09;83.2;6.3
LANE_10;90.8;19.8
LANE_02;44.1;14.4
LANE_03;74.3;9.6
LANE_04;77.5;29.7
LANE_05;80.6;9.6
LANE_06;89.3;6.3
LANE_07;87.1;5.7
LANE_08;89.9;4.8
LANE_09;86.7;3.7
LANE_10;113.4;29.9
LANE_02;52.6;11.3
LANE_03;71.6;5.1
LANE_04;77.7;9.6
LANE_05;89.5;9.8
LANE_06;82.2;5.2
LANE_07;91.3;3.2
LANE_08;91;6.4
LANE_09;84.4;4
LANE_10;93.1;8.3
LANE_02;62;7.1
LANE_03;71.1;5.1
LANE_04;84.7;8.3
LANE_05;87.6;8.3
LANE_06;83.9;14.7
LANE_07;90.1;7.2
LANE_08;84.4;5.7
LANE_09;91.1;5.2
LANE_10;107.4;11.8
LANE_02;70;11.6
LANE_03;78.4;7.2
LANE_04;83.8;7.2
LANE_05;83.9;5.2
LANE_06;86.6;4.3
LANE_07;86.7;4.7
LANE_08;78.4;11.7
LANE_09;92.6;4.4
LANE_10;104.5;6.5
LANE_02;63.5;5.6
LANE_03;79.5;4
LANE_04;74.8;7.2
LANE_05;69.2;7.1
LANE_06;94.3;5.2
LANE_07;87.7;2.9
LANE_08;89.5;4.4
LANE_09;90.6;4.4
LANE_10;105.3;7.3
LANE_02;70.8;11.6
LANE_03;81;8.2
LANE_04;89.1;9.7
LANE_05;79.3;4.7
LANE_06;87.4;5.2
LANE_07;83.2;5.1
LANE_08;80.8;4
LANE_09;88.8;4.7
LANE_10;100.3;7.3
LANE_02;60.9;9.5
LANE_03;78.4;5.7
LANE_04;85.5;11.7
LANE_05;80.7;7.2
LANE_06;89.9;8.3
LANE_07;84;2.7
LANE_08;89.2;5.2
LANE_09;87.4;3.8
LANE_10;105.5;19.8
LANE_01;25.9;29.2
LANE_02;68.3;5.1
LANE_03;74.3;5.7
LANE_04;82.4;8.3
LANE_05;81.6;6.4
LANE_06;89.1;5.7
LANE_07;90.8;2.4
LANE_08;84.6;4
LANE_09;84.4;5.1
LANE_10;96.3;9.8
LANE_02;66.9;9.6
LANE_03;84.3;6.4
LANE_04;89.1;4.7
LANE_05;84.9;5.7
LANE_06;94.6;7.2
LANE_07;91.7;3
LANE_08;96.2;5.2
LANE_09;82.3;8.3
LANE_10;103.8;11.8
LANE_02;60.5;6.2
LANE_03;69.6;4.6
LANE_04;89.2;9.8
LANE_05;80.4;4.3
LANE_06;84.2;4.4
LANE_07;82.8;3.2
LANE_08;86.3;4.8
LANE_09;87.3;3.1
LANE_10;91.6;11.8
LANE_02;69.5;9.7
LANE_03;80;5.6
LANE_04;81.6;8.3
LANE_05;83.1;7.1
LANE_06;89;4.4
LANE_07;78.7;6.3
LANE_08;100.6;4.4
LANE_09;89.9;4.4
LANE_10;110;9.8
LANE_02;53.8;9.5
LANE_03;74.7;4.6
LANE_04;80.4;8.3
LANE_05;73.1;9.7
LANE_06;86.6;4
LANE_07;85;3.7
LANE_08;85.3;6.4
LANE_09;88.9;4
LANE_10;98.4;8.4
LANE_02;65.6;6.9
LANE_03;71.6;5.6
LANE_04;87.7;14.7
LANE_05;79.4;6.2
LANE_06;85.8;5.2
LANE_07;92.8;3.2
LANE_08;84.5;6.4
LANE_09;91.1;4
LANE_10;102.6;14.8
LANE_02;53.6;11.4
LANE_03;80.2;6.4
LANE_04;86.5;6.4
LANE_05;86.6;9.7
LANE_06;89;4.3
LANE_07;85.1;4
LANE_08;83.9;4
LANE_09;75.9;5.2
LANE_10;108.6;14.8
LANE_02;45.6;8.5
LANE_03;65.7;3.9
LANE_04;85;8.3
LANE_05;78.9;5.7
LANE_06;88;5.2
LANE_07;90.3;5.7
LANE_08;83;5.7
LANE_09;87.5;5.7
LANE_10;116.5;9.9
LANE_02;34.3;10.9
LANE_03;73.4;5.1
LANE_04;77.6;14.7
LANE_05;76;9.7
LANE_06;86.8;5.2
LANE_07;83.4;2.7
LANE_08;81;2.9
LANE_09;89.2;4.8
LANE_10;98.5;6.5
LANE_01;25.9;58.9
LANE_02;75.3;8.2
LANE_03;73.3;9.7
LANE_04;77.6;6.3
LANE_05;78.4;3.7
LANE_06;88.5;5.7
LANE_07;85.4;3.5
LANE_08;87.8;3.3
LANE_09;89;4.8
LANE_10;108.1;8.4
LANE_02;60.8;11.3
LANE_03;79.3;4.7
LANE_04;88.2;11.8
LANE_05;78.4;4.7
LANE_06;82.8;5.7
LANE_07;87.6;2.6
LANE_08;83.6;5.2
LANE_09;89.9;4
LANE_10;105;5.8
LANE_01;25.9;58.9
LANE_02;57.3;7
LANE_03;76.6;5.1
LANE_04;78.8;9.7
LANE_05;79.8;5.7
LANE_06;86.1;4.3
LANE_07;87.2;3.6
LANE_08;100.5;4.4
LANE_09;89.1;4
LANE_10;104.3;9.8
LANE_02;61.3;6.1
LANE_03;68.1;3.6
LANE_04;79.1;14.7
LANE_05;79.7;9.7
LANE_06;84.2;3.2
LANE_07;82.5;3.7
LANE_08;88.2;3.7
LANE_09;82.6;4
LANE_10;94.9;6.4
LANE_02;42.6;10.9
LANE_03;79.5;5.7
LANE_04;83.1;5.7
LANE_05;80.9;8.3
LANE_06;90.6;7.2
LANE_07;83.2;5.7
LANE_08;88;6.3
LANE_09;86.7;4.7
LANE_10;103.1;7.3
LANE_02;59.1;8.1
LANE_03;72.6;7.2
LANE_04;82.7;5.2
LANE_05;80;8.2
LANE_06;84.7;6.4
LANE_07;83.1;3
LANE_08;84.8;3.3
LANE_09;87.6;3.3
LANE_10;103.7;7.3
LANE_02;40.1;7.7
LANE_03;76.5;4.3
LANE_04;81.2;7.2
LANE_05;77.9;7.2
LANE_06;86.8;6.4
LANE_07;90.9;2.7
LANE_08;89.9;7.2
LANE_09;102.3;5.8
LANE_10;108.6;19.8
LANE_02;62.9;8.2
LANE_03;74.1;5.7
LANE_04;79.4;8.3
LANE_05;91.7;19.8
LANE_06;86.4;4.3
LANE_07;82;3.2
LANE_08;92.8;6.4
LANE_09;86.4;4.4
LANE_10;102.3;5.3
LANE_02;63;4.9
LANE_03;77.3;6.3
LANE_04;91.2;9.8
LANE_05;76.6;9.6
LANE_06;92;7.2
LANE_07;88.4;5.7
LANE_08;89.3;7.3
LANE_09;88.3;5.2
LANE_10;102.2;29.8
LANE_02;65.5;7.1
LANE_03;68.8;5.1
LANE_04;78.6;5.7
LANE_05;75.8;4.6
LANE_06;82.7;3.5
LANE_07;84.3;3
LANE_08;85.9;3.5
LANE_09;96;4.8
LANE_10;104.6;7.3
LANE_02;55.7;9.3
